time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_invoice_qty_pct_change,roadmap_invoice_qty_pct_change_roll_mean,roadmap_invoice_qty_pct_change_realised_volatility,roadmap_invoice_qty_pct_change_ngtv_realised_volatility,h.01,h.02,h.03,h.04,h.05,h.06,h.07,h.08,h.09,h.10,h.11,h.12
2018-10-01,CHINA,C Series-23.8,626.0,58.88324873096447,1624.1232566158026,1565.2400078848382,-1565.2400078848382,12091562.193584953,12086912.054851228,12083905.282346621,12081961.107901052,12080704.00771505,12079891.168681368,12079365.58822085,12079025.748708926,12078806.00900675,12078663.925655583,12078572.054780731,12078512.651215311
2018-11-01,CHINA,C Series-23.8,5.0,-99.20127795527156,1491.559830879566,1590.7611088348376,-1590.7611088348376,11093660.228015296,11090741.915478341,11088870.690938115,11087670.860133288,11086901.527576312,11086408.230870776,11086091.928593578,11085889.115297973,11085759.071236204,11085675.686870543,11085622.220742663,11085587.938214904
2018-12-01,CHINA,C Series-23.8,202.0,3940.0,1666.4484143881687,2273.5515856118313,-2273.5515856118313,10224654.827675996,10222855.151548304,10221709.301451463,10220979.741046553,10220515.2314341,10220219.479117211,10220031.174224053,10219911.280885056,10219834.945042185,10219786.342167702,10219755.39681727,10219735.693976164
2019-01-01,CHINA,C Series-23.8,386.0,91.08910891089108,1561.4244606896834,1470.3353517787923,-1470.3353517787923,5617788.684189497,5578820.900852975,5548194.03008721,5524122.72983381,5505203.804021217,5490334.4056034135,5478647.747941264,5469462.576929318,5462243.458430456,5456569.566040992,5452110.149721354,5448605.255277325
2019-02-01,CHINA,C Series-23.8,1.0,-99.74093264248705,1457.601623606423,1557.34255624891,-1557.34255624891,5728457.510446621,5693519.683256416,5665626.755292367,5643358.185865539,5625579.873565138,5611386.398349357,5600054.910000124,5591008.314557028,5583785.8838763675,5578019.791508795,5573416.379906603,5569741.204930502
2019-03-01,CHINA,C Series-23.8,96.0,9500.0,1930.6838810413392,7569.316118958661,-7569.316118958661,5265112.667153309,5239440.9841237785,5219067.311059603,5202898.26777372,5190066.121112821,5179882.216906775,5171800.022429218,5165385.79599391,5160295.309631866,5156255.3756408375,5153049.185604936,5150504.675083444
2019-04-01,CHINA,C Series-23.8,336.0,250.0,1837.3125543168203,1587.3125543168203,-1587.3125543168203,4903321.169180239,4884331.912893721,4869330.680928271,4857479.929267134,4848118.0105089,4840722.23298002,4834879.677979362,4830264.145832483,4826617.943615048,4823737.497723362,4821461.988017604,4819664.368962878
2019-05-01,CHINA,C Series-23.8,288.0,-14.28571428571429,1739.8600138640552,1754.1457281497694,-1754.1457281497694,11792931.441131534,11792686.842148483,11792523.724493684,11792414.944935506,11792342.402252791,11792294.025141286,11792261.763515025,11792240.248949634,11792225.901361566,11792216.333272245,11792209.952524984,11792205.697345687
2019-06-01,CHINA,C Series-23.8,0.0,-100.0,1647.8670131708525,1747.8670131708525,-1747.8670131708525,11184202.62651031,11184033.968243506,11183921.930073798,11183847.504125344,11183798.06363718,11183765.220765566,11183743.403541345,11183728.910555521,11183719.28299539,11183712.887493785,11183708.639019592,11183705.816796396
2019-07-01,CHINA,C Series-23.8,0.0,0.0,1569.397155400812,1569.397155400812,-1569.397155400812,10680731.120523576,10680616.868806168,10680541.214658536,10680491.118693382,10680457.946609586,10680435.981025334,10680421.436057508,10680411.80480497,10680405.427271064,10680401.204254532,10680398.407896426,10680396.556229826
2019-08-01,CHINA,C Series-23.8,0.0,0.0,1498.0609210644113,1498.0609210644113,-1498.0609210644113,10232612.893239954,10232536.349823326,10232485.808481207,10232452.43621517,10232430.400628187,10232415.850609522,10232406.243284639,10232399.899602646,10232395.71089229,10232392.94510194,10232391.118860539,10232389.912999924
2019-09-01,CHINA,C Series-23.8,531.0,9482.857142857143,1845.2259741858345,7637.631168671309,-7637.631168671309,9804871.238499332,9804820.32826206,9804786.799138645,9804764.717094298,9804750.174015542,9804740.596046384,9804734.288063407,9804730.133670282,9804727.397616252,9804725.595670354,9804724.408921488,9804723.62733705
2019-10-01,CHINA,C Series-23.8,384.0,-27.683615819209038,1767.188074602291,1794.8716904215,-1794.8716904215,9407456.478010233,9407422.954833455,9407400.932181671,9407386.464662833,9407376.960398614,9407370.716685414,9407366.614952378,9407363.920367705,9407362.150192391,9407360.9872968,9407360.223346388,9407359.721478263
2019-11-01,CHINA,C Series-23.8,12.0,-96.875,1692.6255516181993,1789.5005516181993,-1789.5005516181993,11985691.01960267,11985668.684006535,11985653.583471615,11985643.374379657,11985636.472269291,11985631.805926025,11985628.65112868,11985626.518249521,11985625.076263553,11985624.101373099,11985623.442274176,11985622.996673968
2019-12-01,CHINA,C Series-23.8,0.0,-100.0,1623.6784150174994,1723.6784150174994,-1723.6784150174994,11560990.892672667,11560974.657562364,11560963.706432723,11560956.319526311,11560951.336808715,11560947.97579759,11560945.708682192,11560944.179436369,11560943.147908466,11560942.452108094,11560941.982767269,11560941.666181048
2020-01-01,CHINA,C Series-23.8,192.0,9482.857142857143,1914.75910864119,7568.098034215953,-7568.098034215953,11173237.731750082,11173226.17134352,11173218.389720833,11173213.151699893,11173209.625846166,11173207.252498548,11173205.654934004,11173204.57957005,11173203.855713453,11173203.368465977,11173203.040486507,11173202.819714645
