,h.1,h.2,h.3,ngtv_h.1,ngtv_h.2,ngtv_h.3,sqrt_h.1,sqrt_h.2,sqrt_h.3,sqrt_ngtv_h.1,sqrt_ngtv_h.2,sqrt_ngtv_h.3
2002-08-26,3.0352028353725333,2.970009226833732,2.908428732623076,-3.0352028353725333,-2.970009226833732,-2.908428732623076,1.7421833529719348,1.7233714709353094,1.7054116021134242,-1.7421833529719348,-1.7233714709353094,-1.7054116021134242
2002-08-27,2.892889700046559,2.8372004190272704,2.7845271907643885,-2.892889700046559,-2.8372004190272704,-2.7845271907643885,1.7008496994286588,1.6843991269967076,1.6686902620811295,-1.7008496994286588,-1.6843991269967076,-1.6686902620811295
2002-08-28,2.844397828433157,2.7893074749794198,2.737288696667655,-2.844397828433157,-2.7893074749794198,-2.737288696667655,1.6865342654192226,1.6701219940409802,1.6544753539015489,-1.6865342654192226,-1.6701219940409802,-1.6544753539015489
2002-08-29,2.5222558999576212,2.4844284627843765,2.448739205322741,-2.5222558999576212,-2.4844284627843765,-2.448739205322741,1.5881611693898139,1.5762069860219425,1.5648447863359294,-1.5881611693898139,-1.5762069860219425,-1.5648447863359294
2002-08-30,2.266450502905932,2.243287474858221,2.22142582942429,-2.266450502905932,-2.243287474858221,-2.22142582942429,1.505473514514929,1.497760820310847,1.4904448427983807,-1.505473514514929,-1.497760820310847,-1.4904448427983807
2002-09-03,3.565847964973353,3.4658539592424877,3.371671911545073,-3.565847964973353,-3.4658539592424877,-3.371671911545073,1.888345298130973,1.8616804127568425,1.8362112927288823,-1.888345298130973,-1.8616804127568425,-1.8362112927288823
2002-09-04,3.4058719612389714,3.3113213711448806,3.222471809452969,-3.4058719612389714,-3.3113213711448806,-3.222471809452969,1.845500463624697,1.8197036492640444,1.7951244551431438,-1.845500463624697,-1.8197036492640444,-1.7951244551431438
2002-09-05,3.364318728844368,3.2955225228853124,3.2299395298829063,-3.364318728844368,-3.2955225228853124,-3.2299395298829063,1.8342079295555256,1.8153574091305855,1.7972032522458072,-1.8342079295555256,-1.8153574091305855,-1.7972032522458072
2002-09-06,3.2503696764957275,3.1866421514605516,3.125899554036719,-3.2503696764957275,-3.1866421514605516,-3.125899554036719,1.8028781646289156,1.7851168453242918,1.7680213669627183,-1.8028781646289156,-1.7851168453242918,-1.7680213669627183
2002-09-09,2.9971197137046843,2.9448205756449353,2.894984515167918,-2.9971197137046843,-2.9448205756449353,-2.894984515167918,1.7312191408671187,1.7160479526064927,1.7014654022835487,-1.7312191408671187,-1.7160479526064927,-1.7014654022835487
2002-09-10,2.737913232007432,2.6976200733904467,2.6592307570178932,-2.737913232007432,-2.6976200733904467,-2.6592307570178932,1.6546640843408162,1.6424433242551923,1.6307147994109494,-1.6546640843408162,-1.6424433242551923,-1.6307147994109494
2002-09-11,2.458975154132334,2.431156514313248,2.404671166415423,-2.458975154132334,-2.431156514313248,-2.404671166415423,1.5681119711718083,1.559216634824439,1.5507002181000114,-1.5681119711718083,-1.559216634824439,-1.5507002181000114
2002-09-12,2.724178262645998,2.68253157888166,2.6429181679413944,-2.724178262645998,-2.68253157888166,-2.6429181679413944,1.6505084860872417,1.6378435758281864,1.6257054370153883,-1.6505084860872417,-1.6378435758281864,-1.6257054370153883
2002-09-13,2.4482692096450984,2.418945178930869,2.391089381639336,-2.4482692096450984,-2.418945178930869,-2.391089381639336,1.5646946058720528,1.5552958493260596,1.5463147744360901,-1.5646946058720528,-1.5552958493260596,-1.5463147744360901
2002-09-16,2.2418350945461314,2.224210121756945,2.2074313959843175,-2.2418350945461314,-2.224210121756945,-2.2074313959843175,1.4972758912592332,1.4913785977265952,1.4857427085415285,-1.4972758912592332,-1.4913785977265952,-1.4857427085415285
2002-09-17,2.3473073714419117,2.3237580306192256,2.3013622582858817,-2.3473073714419117,-2.3237580306192256,-2.3013622582858817,1.5320924813606756,1.5243877559922954,1.517024145584335,-1.5320924813606756,-1.5243877559922954,-1.517024145584335
2002-09-18,2.132801156880823,2.119051291019204,2.1059908985152087,-2.132801156880823,-2.119051291019204,-2.1059908985152087,1.4604112971628311,1.455696153398505,1.451203258856322,-1.4604112971628311,-1.455696153398505,-1.451203258856322
2002-09-19,2.697580317810273,2.6565848028830774,2.617605737108512,-2.697580317810273,-2.6565848028830774,-2.617605737108512,1.6424312216376895,1.6299033109000907,1.6179016463025533,-1.6424312216376895,-1.6299033109000907,-1.6179016463025533
2002-09-20,2.428575912005319,2.3999233814766003,2.3727075031201994,-2.428575912005319,-2.3999233814766003,-2.3727075031201994,1.5583888834322834,1.549168609763508,1.5403595369653797,-1.5583888834322834,-1.549168609763508,-1.5403595369653797
2002-09-23,2.385887609418786,2.3623499576756903,2.339908319872495,-2.385887609418786,-2.3623499576756903,-2.339908319872495,1.5446318685754175,1.5369938053472076,1.529675887197185,-1.5446318685754175,-1.5369938053472076,-1.529675887197185
2002-09-24,2.400864157985844,2.375901955297277,2.3521180864905915,-2.400864157985844,-2.375901955297277,-2.3521180864905915,1.5494722191720134,1.5413961059044095,1.5336616597185284,-1.5494722191720134,-1.5413961059044095,-1.5336616597185284
2002-09-25,2.6868825807181063,2.648182888728865,2.6113169402110916,-2.6868825807181063,-2.648182888728865,-2.6113169402110916,1.6391713091431617,1.6273238426105803,1.615956973502417,-1.6391713091431617,-1.6273238426105803,-1.615956973502417
2002-09-26,2.7049216984707916,2.6656136068969176,2.6281604920178294,-2.7049216984707916,-2.6656136068969176,-2.6281604920178294,1.644664615801894,1.6326706976291692,1.6211602302110144,-1.644664615801894,-1.6326706976291692,-1.6211602302110144
2002-09-27,3.2995402261728257,3.234420510102271,3.172298192498835,-3.2995402261728257,-3.234420510102271,-3.172298192498835,1.816463659469362,1.7984494738808403,1.7810946612964835,-1.816463659469362,-1.7984494738808403,-1.7810946612964835
2002-09-30,3.1400290986761625,3.082509580062102,3.027630352246915,-3.1400290986761625,-3.082509580062102,-3.027630352246915,1.7720127253143987,1.7557077148722966,1.7400087218881735,-1.7720127253143987,-1.7557077148722966,-1.7400087218881735
2002-10-01,4.175845310540461,4.075289502612835,3.979199164531312,-4.175845310540461,-4.075289502612835,-3.979199164531312,2.043488514902998,2.018734629071596,1.9947930129543046,-2.043488514902998,-2.018734629071596,-1.9947930129543046
2002-10-02,4.17715119972675,4.076137317627628,3.9796198813304198,-4.17715119972675,-4.076137317627628,-3.9796198813304198,2.043808014400264,2.0189446048932664,1.9948984639149983,-2.043808014400264,-2.0189446048932664,-1.9948984639149983
2002-10-03,3.889412033982394,3.8062263542435777,3.726606676699587,-3.889412033982394,-3.8062263542435777,-3.726606676699587,1.97215923139649,1.9509552414762308,1.93044209358882,-1.97215923139649,-1.9509552414762308,-1.93044209358882
2002-10-04,3.903396499831255,3.8198230402400593,3.739829384380589,-3.903396499831255,-3.8198230402400593,-3.739829384380589,1.9757015209366153,1.9544367578000725,1.9338638484600175,-1.9757015209366153,-1.9544367578000725,-1.9338638484600175
2002-10-07,3.782394484488333,3.703391549138622,3.6277836974573185,-3.782394484488333,-3.703391549138622,-3.6277836974573185,1.944837906995936,1.9244197954548852,1.9046741709429775,-1.944837906995936,-1.9244197954548852,-1.9046741709429775
2002-10-08,3.6322520028134195,3.560030759324715,3.490904783363968,-3.6322520028134195,-3.560030759324715,-3.490904783363968,1.9058467941609103,1.8868043775984609,1.8683963132494048,-1.9058467941609103,-1.8868043775984609,-1.8683963132494048
2002-10-09,3.8731865897540296,3.790549956780759,3.711457225519401,-3.8731865897540296,-3.790549956780759,-3.711457225519401,1.968041307938944,1.9469334751811012,1.9265142681847445,-1.968041307938944,-1.9469334751811012,-1.9265142681847445
2002-10-10,4.49684536957352,4.387035540523633,4.281948653323381,-4.49684536957352,-4.387035540523633,-4.281948653323381,2.1205766596785693,2.0945251348512466,2.069286991531958,-2.1205766596785693,-2.0945251348512466,-2.069286991531958
2002-10-11,5.322505932697002,5.179761987975326,5.043068597562458,-5.322505932697002,-5.179761987975326,-5.043068597562458,2.3070556847846135,2.275909046507642,2.2456777590657255,-2.3070556847846135,-2.275909046507642,-2.2456777590657255
2002-10-14,4.823020784016761,4.705642418272663,4.593109656219121,-4.823020784016761,-4.705642418272663,-4.593109656219121,2.1961376969618187,2.1692492752730526,2.14315413729837,-2.1961376969618187,-2.1692492752730526,-2.14315413729837
2002-10-15,6.304765795882554,6.130969982790137,5.96420535515961,-6.304765795882554,-6.130969982790137,-5.96420535515961,2.5109292693906284,2.4760795590590656,2.4421722615654304,-2.5109292693906284,-2.4760795590590656,-2.4421722615654304
2002-10-16,6.049755221738316,5.884951060837483,5.726849014578051,-6.049755221738316,-5.884951060837483,-5.726849014578051,2.45962501648896,2.42589180732313,2.393083578686305,-2.45962501648896,-2.42589180732313,-2.393083578686305
2002-10-17,5.902504416955094,5.751676867964219,5.606746531588069,-5.902504416955094,-5.751676867964219,-5.606746531588069,2.4295070316743463,2.3982653873089648,2.367856949139468,-2.4295070316743463,-2.3982653873089648,-2.367856949139468
2002-10-18,5.255180047098906,5.129561718358647,5.008856781581173,-5.255180047098906,-5.129561718358647,-5.008856781581173,2.292417947735296,2.264853575478699,2.238047537828715,-2.292417947735296,-2.264853575478699,-2.238047537828715
2002-10-21,4.927264739209015,4.814187836512966,4.705541046849406,-4.927264739209015,-4.814187836512966,-4.705541046849406,2.2197442959064033,2.1941257567680497,2.1692259095929605,-2.2197442959064033,-2.1941257567680497,-2.1692259095929605
2002-10-22,4.457164901878842,4.360959536549524,4.268564228668933,-4.457164901878842,-4.360959536549524,-4.268564228668933,2.1111998725556145,2.0882910564740547,2.066050393545359,-2.1111998725556145,-2.0882910564740547,-2.066050393545359
2002-10-23,3.999852676651414,3.9209551445141164,3.8452051099172553,-3.999852676651414,-3.9209551445141164,-3.8452051099172553,1.9999631688237196,1.9801401830461691,1.9609194552345222,-1.9999631688237196,-1.9801401830461691,-1.9609194552345222
2002-10-24,3.7553541458809834,3.6847544395183855,3.6170136983676544,-3.7553541458809834,-3.6847544395183855,-3.6170136983676544,1.9378736145272693,1.9195714207912102,1.9018448144808384,-1.9378736145272693,-1.9195714207912102,-1.9018448144808384
2002-10-25,3.595092577208812,3.5291213171298796,3.465879400665026,-3.595092577208812,-3.5291213171298796,-3.465879400665026,1.8960729356247907,1.8785955704008992,1.8616872456631985,-1.8960729356247907,-1.8785955704008992,-1.8616872456631985
2002-10-28,3.2616904122708865,3.2086740415571318,3.157876552777301,-3.2616904122708865,-3.2086740415571318,-3.157876552777301,1.8060150642425126,1.7912772095790008,1.7770415168974814,-1.8060150642425126,-1.7912772095790008,-1.7770415168974814
2002-10-29,2.9871633744781945,2.9452856937403755,2.9051715797667255,-2.9871633744781945,-2.9452856937403755,-2.9051715797667255,1.7283412204996427,1.7161834673893044,1.7044563883440156,-1.7283412204996427,-1.7161834673893044,-1.7044563883440156
2002-10-30,2.7448496050666535,2.7119907980957194,2.680549589167455,-2.7448496050666535,-2.7119907980957194,-2.680549589167455,1.6567587648980926,1.6468123141681081,1.6372384032777434,-1.6567587648980926,-1.6468123141681081,-1.6372384032777434
2002-10-31,2.47396628844729,2.4519121099177075,2.4308329968566302,-2.47396628844729,-2.4519121099177075,-2.4308329968566302,1.5728847028461082,1.5658582662290057,1.559112887784791,-1.5728847028461082,-1.5658582662290057,-1.559112887784791
2002-11-01,2.475342038711277,2.4523548912108,2.4304092317329644,-2.475342038711277,-2.4523548912108,-2.4304092317329644,1.5733219755381531,1.5659996459804197,1.5589769824256432,-1.5733219755381531,-1.5659996459804197,-1.5589769824256432
2002-11-04,2.265292446425652,2.2509683741101987,2.237315115337507,-2.265292446425652,-2.2509683741101987,-2.237315115337507,1.5050888500104078,1.5003227566461153,1.4957657287615287,-1.5050888500104078,-1.5003227566461153,-1.4957657287615287
2002-11-05,2.1076409639420675,2.1008489747487107,2.0943723330654795,-2.1076409639420675,-2.1008489747487107,-2.0943723330654795,1.4517716638445826,1.4494305691369664,1.4471946424256412,-1.4517716638445826,-1.4494305691369664,-1.4471946424256412
2002-11-06,1.968637285763904,1.967996111605387,1.9673854564646007,-1.968637285763904,-1.967996111605387,-1.9673854564646007,1.4030813539363653,1.4028528474524287,1.402635182955497,-1.4030813539363653,-1.4028528474524287,-1.402635182955497
2002-11-07,2.247096603781331,2.2325510037252014,2.218715602708194,-2.247096603781331,-2.2325510037252014,-2.218715602708194,1.4990318888473757,1.4941723473967792,1.4895353647054488,-1.4990318888473757,-1.4941723473967792,-1.4895353647054488
2002-11-08,2.0848165808387287,2.0778341458283185,2.0711997784195173,-2.0848165808387287,-2.0778341458283185,-2.0711997784195173,1.4438893935612689,1.441469439783001,1.439166348418249,-1.4438893935612689,-1.441469439783001,-1.439166348418249
2002-11-11,2.303511267928571,2.2871644761486096,2.271588035397973,-2.303511267928571,-2.2871644761486096,-2.271588035397973,1.517732278080878,1.5123374213939855,1.5071788332503788,-1.517732278080878,-1.5123374213939855,-1.5071788332503788
2002-11-12,2.1268702545721903,2.1184753227954323,2.1104819757425513,-2.1268702545721903,-2.1184753227954323,-2.1104819757425513,1.4583793246519199,1.4554983073832248,1.4527497980528346,-1.4583793246519199,-1.4554983073832248,-1.4527497980528346
2002-11-13,1.9374556145394355,1.9384665081721226,1.9394301994074832,-1.9374556145394355,-1.9384665081721226,-1.9394301994074832,1.3919251468880915,1.3922882274055624,1.3926342662046929,-1.3919251468880915,-1.3922882274055624,-1.3926342662046929
2002-11-14,2.3088294760825123,2.292003582204444,2.2759736698618545,-2.3088294760825123,-2.292003582204444,-2.2759736698618545,1.5194832924657355,1.5139364524987315,1.5086330467883349,-1.5194832924657355,-1.5139364524987315,-1.5086330467883349
2002-11-15,2.111921540998602,2.103913289424212,2.0962910773704015,-2.111921540998602,-2.103913289424212,-2.0962910773704015,1.4532451758043452,1.450487259311233,1.4478574091982959,-1.4532451758043452,-1.450487259311233,-1.4478574091982959
2002-11-18,2.0258764388836785,2.022871156654026,2.0200043375035657,-2.0258764388836785,-2.022871156654026,-2.0200043375035657,1.42333286299575,1.4222767510769576,1.4212685662828,-1.42333286299575,-1.4222767510769576,-1.4212685662828
2002-11-19,1.852172514744893,1.85690867735779,1.8614242577962457,-1.852172514744893,-1.85690867735779,-1.8614242577962457,1.3609454488497668,1.3626843645385347,1.3643402280209456,-1.3609454488497668,-1.3626843645385347,-1.3643402280209456
2002-11-20,2.0276564284247196,2.0240240225347375,2.0205620094841334,-2.0276564284247196,-2.0240240225347375,-2.0205620094841334,1.423958014979627,1.4226819822204602,1.4214647408515393,-1.423958014979627,-1.4226819822204602,-1.4214647408515393
2002-11-21,2.2528195998104947,2.238120787899175,2.224121086381003,-2.2528195998104947,-2.238120787899175,-2.224121086381003,1.5009395723381054,1.4960350222836278,1.4913487474031697,-1.5009395723381054,-1.4960350222836278,-1.4913487474031697
2002-11-22,2.0505698536136223,2.0458924597511965,2.0414337455523945,-2.0505698536136223,-2.0458924597511965,-2.0414337455523945,1.4319810940140314,1.4303469718048123,1.4287875088873063,-1.4319810940140314,-1.4303469718048123,-1.4287875088873063
2002-11-25,1.8734555620414552,1.8774245448120839,1.8812107481450162,-1.8734555620414552,-1.8774245448120839,-1.8812107481450162,1.3687423285781204,1.370191426338701,1.371572363437313,-1.3687423285781204,-1.370191426338701,-1.371572363437313
2002-11-26,2.0972985392534036,2.0905657736406913,2.084145476724018,-2.0972985392534036,-2.0905657736406913,-2.084145476724018,1.4482052821521552,1.4458788931444746,1.4436569802844503,-1.4482052821521552,-1.4458788931444746,-1.4436569802844503
2002-11-27,2.5978400992864885,2.567242052785361,2.538078850011915,-2.5978400992864885,-2.567242052785361,-2.538078850011915,1.6117816537256182,1.6022615431899254,1.5931349126837673,-1.6117816537256182,-1.6022615431899254,-1.5931349126837673
2002-11-29,2.3478594632006065,2.3297187868484563,2.312413923315561,-2.3478594632006065,-2.3297187868484563,-2.312413923315561,1.532272646496245,1.5263416350373387,1.52066233047168,-1.532272646496245,-1.5263416350373387,-1.52066233047168
2002-12-02,2.1337439359037447,2.126569689256712,2.119718600323719,-2.1337439359037447,-2.126569689256712,-2.119718600323719,1.4607340400989308,1.4582762732955343,1.4559253416036548,-1.4607340400989308,-1.4582762732955343,-1.4559253416036548
2002-12-03,2.126569634545643,2.1193293265909996,2.11241591919956,-2.126569634545643,-2.1193293265909996,-2.11241591919956,1.4582762545367194,1.4557916494440404,1.453415260412371,-1.4582762545367194,-1.4557916494440404,-1.453415260412371
2002-12-04,1.939755282536529,1.9405914109263938,1.9413895408991109,-1.939755282536529,-1.9405914109263938,-1.9413895408991109,1.3927509764981423,1.393051115690445,1.3933375545427285,-1.3927509764981423,-1.393051115690445,-1.3933375545427285
2002-12-05,1.8964459230162245,1.8992548347795646,1.9019361508264652,-1.8964459230162245,-1.8992548347795646,-1.9019361508264652,1.3771150725397732,1.3781345488665337,1.379107012101115,-1.3771150725397732,-1.3781345488665337,-1.379107012101115
2002-12-06,1.7651234672068363,1.7736543843124881,1.781794554190101,-1.7651234672068363,-1.7736543843124881,-1.781794554190101,1.3285794922423109,1.3317861631329888,1.3348387746054207,-1.3285794922423109,-1.3317861631329888,-1.3348387746054207
2002-12-09,2.047087625829953,2.0426119147861903,2.0383417512593853,-2.047087625829953,-2.0426119147861903,-2.0383417512593853,1.4307646996728542,1.4291997462867778,1.4277050645211655,-1.4307646996728542,-1.4291997462867778,-1.4277050645211655
2002-12-10,2.0330930740794884,2.0289891056199423,2.025075263645216,-2.0330930740794884,-2.0289891056199423,-2.025075263645216,1.425865727927945,1.4244258863205002,1.423051391779375,-1.425865727927945,-1.4244258863205002,-1.423051391779375
2002-12-11,1.8565727257758131,1.8610461765834279,1.8653168417102866,-1.8565727257758131,-1.8610461765834279,-1.8653168417102866,1.3625610906582548,1.36420166272565,1.3657660274403836,-1.3625610906582548,-1.36420166272565,-1.3657660274403836
2002-12-12,1.7109355142638845,1.7220029699817834,1.732568486337053,-1.7109355142638845,-1.7220029699817834,-1.732568486337053,1.3080273369711677,1.3122511078226542,1.316270673659887,-1.3080273369711677,-1.3122511078226542,-1.316270673659887
2002-12-13,1.7264309725855536,1.7365422307528582,1.746191952225346,-1.7264309725855536,-1.7365422307528582,-1.746191952225346,1.3139372026796234,1.3177792799831307,1.3214355649161809,-1.3139372026796234,-1.3177792799831307,-1.3214355649161809
2002-12-16,2.0681590572665796,2.0623564990721976,2.0568209031840943,-2.0681590572665796,-2.0623564990721976,-2.0568209031840943,1.4381095428605497,1.4360907001551808,1.4341620909730164,-1.4381095428605497,-1.4360907001551808,-1.4341620909730164
2002-12-17,1.939073097559101,1.9392251691571258,1.9393702486730415,-1.939073097559101,-1.9392251691571258,-1.9393702486730415,1.392506049379715,1.39256065187737,1.3926127418177106,-1.392506049379715,-1.39256065187737,-1.3926127418177106
2002-12-18,1.924874518141087,1.9262612381632032,1.9275854157988443,-1.924874518141087,-1.9262612381632032,-1.9275854157988443,1.3873984712911742,1.3878981368109127,1.3883750990992472,-1.3873984712911742,-1.3878981368109127,-1.3883750990992472
2002-12-19,1.8086782581899352,1.815092511669996,1.8212167400141777,-1.8086782581899352,-1.815092511669996,-1.8212167400141777,1.3448710935215817,1.3472536923942706,1.3495246348304197,-1.3448710935215817,-1.3472536923942706,-1.3495246348304197
2002-12-20,1.806088243308824,1.81258566469086,1.8187891963372596,-1.806088243308824,-1.81258566469086,-1.8187891963372596,1.3439078254511445,1.346323016475192,1.3486249279682099,-1.3439078254511445,-1.346323016475192,-1.3486249279682099
2002-12-23,1.658258651799814,1.6712832116230727,1.6837166163701833,-1.658258651799814,-1.6712832116230727,-1.6837166163701833,1.2877339211963836,1.2927811924773165,1.2975810635063165,-1.2877339211963836,-1.2927811924773165,-1.2975810635063165
2002-12-24,1.5532761845581704,1.5710621273304877,1.5880403192309205,-1.5532761845581704,-1.5710621273304877,-1.5880403192309205,1.2463050126506634,1.2534201719018598,1.2601747177399332,-1.2463050126506634,-1.2534201719018598,-1.2601747177399332
2002-12-26,1.4432171167293186,1.4658530919374018,1.4874551137302967,-1.4432171167293186,-1.4658530919374018,-1.4874551137302967,1.201339717452694,1.2107242014337543,1.2196126900497128,-1.201339717452694,-1.2107242014337543,-1.2196126900497128
2002-12-27,1.5594757544494318,1.5767009574892765,1.5931345305229772,-1.5594757544494318,-1.5767009574892765,-1.5931345305229772,1.2487897158646974,1.25566753461626,1.2621943315206963,-1.2487897158646974,-1.25566753461626,-1.2621943315206963
2002-12-30,1.4576679585729153,1.479522712686501,1.500365505014948,-1.4576679585729153,-1.479522712686501,-1.500365505014948,1.2073392060945074,1.2163563263643187,1.2248940791002902,-1.2073392060945074,-1.2163563263643187,-1.2248940791002902
2002-12-31,1.3554997069209163,1.382053887443893,1.4073870484899604,-1.3554997069209163,-1.382053887443893,-1.4073870484899604,1.1642592953981155,1.1756078799684413,1.1863334474294993,-1.1642592953981155,-1.1756078799684413,-1.1863334474294993
2003-01-02,2.222071653318468,2.208521319853488,2.19559676303255,-2.222071653318468,-2.208521319853488,-2.19559676303255,1.4906614817987576,1.4861094575614167,1.4817546230845882,-1.4906614817987576,-1.4861094575614167,-1.4817546230845882
2003-01-03,2.015851082287516,2.0115966321837027,2.0075397587495654,-2.015851082287516,-2.0115966321837027,-2.0075397587495654,1.4198067059594823,1.418307664854034,1.4168767620190421,-1.4198067059594823,-1.418307664854034,-1.4168767620190421
2003-01-06,2.2663768532160757,2.2524476388058017,2.2391367162153153,-2.2663768532160757,-2.2524476388058017,-2.2391367162153153,1.5054490536767013,1.500815657836032,1.4963745240464752,-1.5054490536767013,-1.500815657836032,-1.4963745240464752
2003-01-07,2.0937651596146156,2.0871886317100596,2.0809029007252553,-2.0937651596146156,-2.0871886317100596,-2.0809029007252553,1.4469848512042605,1.4447105702216134,1.4425335007289277,-1.4469848512042605,-1.4447105702216134,-1.4425335007289277
2003-01-08,2.0822262293866185,2.0766122417545456,2.071246962739007,-2.0822262293866185,-2.0766122417545456,-2.071246962739007,1.4429921099530028,1.441045537710223,1.4391827412594298,-1.4429921099530028,-1.441045537710223,-1.4391827412594298
2003-01-09,2.2135769342260083,2.2019013896120807,2.1907420135144724,-2.2135769342260083,-2.2019013896120807,-2.1907420135144724,1.4878094415031813,1.483880517296484,1.4801155405962307,-1.4878094415031813,-1.483880517296484,-1.4801155405962307
2003-01-10,2.0181895092368873,2.0151350265865666,2.0122155502764327,-2.0181895092368873,-2.0151350265865666,-2.0122155502764327,1.420629969146395,1.419554516947682,1.4185258370140577,-1.420629969146395,-1.419554516947682,-1.4185258370140577
2003-01-13,1.850151558314928,1.854772504104738,1.8591893157203123,-1.850151558314928,-1.854772504104738,-1.8591893157203123,1.3602027636771394,1.3619003282563442,1.363520926029488,-1.3602027636771394,-1.3619003282563442,-1.363520926029488
2003-01-14,1.7277728987649807,1.7374830363204576,1.7467640801428086,-1.7277728987649807,-1.7374830363204576,-1.7467640801428086,1.3144477542926463,1.3181361979402801,1.321652026875005,-1.3144477542926463,-1.3181361979402801,-1.321652026875005
2003-01-15,1.7645046602674812,1.772313543111776,1.7797762770736625,-1.7645046602674812,-1.772313543111776,-1.7797762770736625,1.3283465889094914,1.3312826683735413,1.3340825600665285,-1.3283465889094914,-1.3312826683735413,-1.3340825600665285
2003-01-16,1.6376695759271713,1.6509464407316459,1.6636320762791632,-1.6376695759271713,-1.6509464407316459,-1.6636320762791632,1.2797146462892308,1.2848916066079838,1.2898186214655,-1.2797146462892308,-1.2848916066079838,-1.2898186214655
2003-01-17,1.6778680042550116,1.6893863289660631,1.7003925916687053,-1.6778680042550116,-1.6893863289660631,-1.7003925916687053,1.2953254433751433,1.2997639512488655,1.3039910243819568,-1.2953254433751433,-1.2997639512488655,-1.3039910243819568
2003-01-21,1.7519667308527656,1.7599955419897801,1.7676657003581207,-1.7519667308527656,-1.7599955419897801,-1.7676657003581207,1.3236188011858874,1.3266482359652765,1.3295358966038189,-1.3236188011858874,-1.3266482359652765,-1.3295358966038189
2003-01-22,1.7043973071299108,1.714583947928349,1.7243162191976156,-1.7043973071299108,-1.714583947928349,-1.7243162191976156,1.3055256822942667,1.3094212263165543,1.31313221695213,-1.3055256822942667,-1.3094212263165543,-1.31313221695213
2003-01-23,1.6613103427406855,1.6734935259069939,1.685134764171052,-1.6613103427406855,-1.6734935259069939,-1.685134764171052,1.288918283965545,1.2936357779170278,1.2981274067559978,-1.288918283965545,-1.2936357779170278,-1.2981274067559978
2003-01-24,2.236936837531011,2.2234031367710587,2.21047218820754,-2.236936837531011,-2.2234031367710587,-2.21047218820754,1.495639273866199,1.491108023173056,1.4867656803301386,-1.495639273866199,-1.491108023173056,-1.4867656803301386
2003-01-27,2.2526254779717894,2.2382750329212584,2.2245647518700986,-2.2526254779717894,-2.2382750329212584,-2.2245647518700986,1.5008749041714933,1.4960865726692618,1.4914974863773987,-1.5008749041714933,-1.4960865726692618,-1.4914974863773987
2003-01-28,2.1998443137403294,2.1890316773290004,2.1786930822405703,-2.1998443137403294,-2.1890316773290004,-2.1786930822405703,1.4831872146631826,1.4795376566106726,1.4760396614727431,-1.4831872146631826,-1.4795376566106726,-1.4760396614727431
2003-01-29,2.0468251780722557,2.042768163222608,2.038889042630094,-2.0468251780722557,-2.042768163222608,-2.038889042630094,1.4306729808283427,1.4292544081522394,1.4278967198751085,-1.4306729808283427,-1.4292544081522394,-1.4278967198751085
2003-01-30,2.300203142029253,2.2849636110974574,2.270392205537121,-2.300203142029253,-2.2849636110974574,-2.270392205537121,1.5166420612752545,1.5116096093560194,1.5067820696892835,-1.5166420612752545,-1.5116096093560194,-1.5067820696892835
2003-01-31,2.236257753525577,2.223568272205489,2.2114352871030576,-2.236257753525577,-2.223568272205489,-2.2114352871030576,1.4954122353135864,1.4911633955423829,1.4870895356712917,-1.4954122353135864,-1.4911633955423829,-1.4870895356712917
2003-02-03,2.0688567704434866,2.0639857100277985,2.0593273523562887,-2.0688567704434866,-2.0639857100277985,-2.0593273523562887,1.4383521023878285,1.4366578263552523,1.4350356623987743,-1.4383521023878285,-1.4366578263552523,-1.4350356623987743
2003-02-04,2.0546342352990274,2.050306161406648,2.0461671283923755,-2.0546342352990274,-2.050306161406648,-2.0461671283923755,1.4333995379164273,1.4318890185369284,1.4304429832720966,-1.4333995379164273,-1.4318890185369284,-1.4304429832720966
2003-02-05,1.9033892471863822,1.9053912613642954,1.9073056811668487,-1.9033892471863822,-1.9053912613642954,-1.9073056811668487,1.3796337366077933,1.3803591059446434,1.3810523817606806,-1.3796337366077933,-1.3803591059446434,-1.3810523817606806
2003-02-06,1.782325928187627,1.7896115632889322,1.796578418013147,-1.782325928187627,-1.7896115632889322,-1.796578418013147,1.3350378002841818,1.3377636425351573,1.3403650316287525,-1.3350378002841818,-1.3377636425351573,-1.3403650316287525
2003-02-07,1.7238838644408292,1.7335160645719805,1.7427251834263848,-1.7238838644408292,-1.7335160645719805,-1.7427251834263848,1.3129675793563331,1.3166305725494833,1.3201231697937827,-1.3129675793563331,-1.3166305725494833,-1.3201231697937827
2003-02-10,1.6389841748516405,1.6521975318851774,1.664827624666254,-1.6389841748516405,-1.6521975318851774,-1.664827624666254,1.2802281729643512,1.285378361372704,1.2902819942424424,-1.2802281729643512,-1.285378361372704,-1.2902819942424424
2003-02-11,1.5691658638041666,1.5854048535556042,1.600924597689942,-1.5691658638041666,-1.5854048535556042,-1.600924597689942,1.2526635078121204,1.259128608822627,1.265276490609836,-1.2526635078121204,-1.259128608822627,-1.265276490609836
2003-02-12,1.5851270439853369,1.6005859747344238,1.6153565219821078,-1.5851270439853369,-1.6005859747344238,-1.6153565219821078,1.2590182858026078,1.2651426697153265,1.2709667666709887,-1.2590182858026078,-1.2651426697153265,-1.2709667666709887
