Date,Adj Close
1999-01-05,1.3581999288305502
1999-01-06,2.214040742776091
1999-01-07,-0.2051327530176783
1999-01-08,0.4221358938063302
1999-01-11,-0.8791505932060684
1999-01-12,-1.9281889818329678
1999-01-13,-0.41225855045736726
1999-01-14,-1.7992613875710606
1999-01-15,2.563135359328972
1999-01-19,0.7029897149189335
1999-01-20,0.3690091853035149
1999-01-21,-1.70775262890831
1999-01-22,-0.8071903822626347
1999-01-25,0.7174429617684774
1999-01-26,1.4854437913976337
1999-01-27,-0.7298523983188643
1999-01-28,1.7857533735746944
1999-01-29,1.1277349752552013
1999-02-01,-0.5188971056051206
1999-02-02,-0.8648868813825539
1999-02-03,0.7987350200773013
1999-02-04,-1.8536681944374855
1999-02-05,-0.7280768026021622
1999-02-08,0.35258963332083226
1999-02-09,-2.221472181810591
1999-02-10,0.6093076379860785
1999-02-11,2.4919283052556196
1999-02-12,-1.906640398744075
1999-02-16,0.9543698594686401
1999-02-17,-1.4365405454537905
1999-02-18,1.0824897826097413
1999-02-19,0.1567908601553869
1999-02-22,2.656513352785539
1999-02-23,-0.07546032580384443
1999-02-24,-1.3979152633872172
1999-02-25,-0.6693750466656989
1999-02-26,-0.5373458974579304
1999-03-01,-0.1752297107476264
1999-03-02,-0.862350642861831
1999-03-03,0.1795145654834851
1999-03-04,1.542727437968261
1999-03-05,2.3126127553349862
1999-03-08,0.5692026598092426
1999-03-09,-0.22530182073081662
1999-03-10,0.5469433824509817
1999-03-11,0.8423804269691137
1999-03-12,-0.2381240268334972
1999-03-15,0.9786916578032434
1999-03-16,-0.06731675361200118
1999-03-17,-0.6552503075091032
1999-03-18,1.4431973447262658
1999-03-19,-1.3110029514722954
1999-03-22,-0.17548268143076085
1999-03-23,-2.688490815888156
1999-03-24,0.5110329221279075
1999-03-25,1.686914178225507
1999-03-26,-0.557364092414403
1999-03-29,2.1336134981703614
1999-03-30,-0.7189939995300265
1999-03-31,-1.1055164328272138
1999-04-01,0.5713734017871008
1999-04-05,2.1179254099958467
1999-04-06,-0.24448801109849816
1999-04-07,0.6829097950180607
1999-04-08,1.2879714827004785
1999-04-09,0.3251533553349395
1999-04-12,0.7624154843312025
1999-04-13,-0.6484516731985357
1999-04-14,-1.583915326140839
1999-04-15,-0.4207916991559424
1999-04-16,-0.29103647955919243
1999-04-19,-2.2380606520090884
1999-04-20,1.294325174400912
1999-04-21,2.2929595681341564
1999-04-22,1.6989455352024674
1999-04-23,-0.14497652950997697
1999-04-26,0.2351080116760107
1999-04-27,0.20293593724118875
1999-04-28,-0.8724695166194563
1999-04-29,-0.598121103303606
1999-04-30,-0.5696850867691006
1999-05-03,1.456728696757481
1999-05-04,-1.6705672335967425
1999-05-05,1.149403828828821
1999-05-06,-1.1326279276298368
1999-05-07,0.9721820144612314
1999-05-10,-0.34943873605948195
1999-05-11,1.1422767619402086
1999-05-12,0.6189106817474421
1999-05-13,0.2610013929618793
1999-05-14,-2.176139161431878
1999-05-17,0.1263223903499755
1999-05-18,-0.4606263612317085
1999-05-19,0.8182607657472252
1999-05-20,-0.40171875946406477
1999-05-21,-0.6378642008813884
1999-05-24,-1.7770572060939793
1999-05-25,-1.7028278109150419
1999-05-26,1.585174838022274
1999-05-27,-1.7895992995677346
1999-05-28,1.5943321386540754
1999-06-01,-0.5822494467803141
1999-06-02,0.04249911113300975
1999-06-03,0.365303000785544
1999-06-04,2.170765051741519
1999-06-07,0.5098866503483235
1999-06-08,-1.2881083642341973
1999-06-09,0.09944805354444863
1999-06-10,-1.1997261436056061
1999-06-11,-0.7046200841631989
1999-06-14,0.027827293205673342
1999-06-15,0.5533256568778899
1999-06-16,2.247994038833201
1999-06-17,0.7133131709377905
1999-06-18,0.21941502704234672
1999-06-21,0.4587318039356081
1999-06-22,-0.9725719051149051
1999-06-23,-0.21109276203292726
1999-06-24,-1.2962679275652866
1999-06-25,-0.03571797638221019
1999-06-28,1.2194780151073115
1999-06-29,1.5097438962210274
1999-06-30,1.5731259588465552
1999-07-01,0.6010009568219399
1999-07-02,0.742962163259997
1999-07-06,-0.222824288366974
1999-07-07,0.5575879627034652
1999-07-08,-0.1031579825680029
1999-07-09,0.6353885285946159
1999-07-12,-0.2978773240989385
1999-07-13,-0.3959629115167673
1999-07-14,0.33080633807114346
1999-07-15,0.8189240678653897
1999-07-16,0.6498229333076422
1999-07-19,-0.7844771403953787
1999-07-20,-2.1702871792797285
1999-07-21,0.15903442292994896
1999-07-22,-1.3282244837555912
1999-07-23,-0.2961145422656686
1999-07-26,-0.676517119338016
1999-07-27,1.1188902985777238
1999-07-28,0.18784729417011814
1999-07-29,-1.7848245621533754
1999-07-30,-0.9179554323015093
1999-08-02,-0.05041859945070781
1999-08-03,-0.442001037869022
1999-08-04,-1.2744178033107678
1999-08-05,0.6419836579617977
1999-08-06,-1.0215285259605356
1999-08-09,-0.19149496845449754
1999-08-10,-1.2613649546872496
1999-08-11,1.5997751836714702
1999-08-12,-0.2895716239453172
1999-08-13,2.2739892791985294
1999-08-16,0.23273423372525137
1999-08-17,1.006185426389461
1999-08-18,-0.8421666850422116
1999-08-19,-0.6940068002132538
1999-08-20,0.9836897630274066
1999-08-23,1.7664080221576395
1999-08-24,0.24113960020661906
1999-08-25,1.3414036670333696
1999-08-26,-1.4314786213334374
1999-08-27,-1.0088024242934868
1999-08-30,-1.7986011437085891
1999-08-31,-0.27265343011957377
1999-09-01,0.8073183121539484
1999-09-02,-0.8985223530845188
1999-09-03,2.8905857308024308
1999-09-07,-0.5002828571238904
1999-09-08,-0.4665057742669343
1999-09-09,0.26113230943929366
1999-09-10,0.2968107608064541
1999-09-13,-0.557094891510268
1999-09-14,-0.5832743834923937
1999-09-15,-1.370964945133446
1999-09-16,0.03869655691874918
1999-09-17,1.284817688320139
1999-09-20,0.008235985411042535
1999-09-21,-2.0928075290772785
1999-09-22,0.22408220518790323
1999-09-23,-2.2968138946149685
1999-09-24,-0.23820877055076295
1999-09-27,0.4658102703913869
1999-09-28,-0.0865034908917428
1999-09-29,-1.0786114902916588
1999-09-30,1.1305822478085314
1999-10-01,0.007803634729852682
1999-10-04,1.6986082114905043
1999-10-05,-0.2491185083388303
1999-10-06,1.848084561689034
1999-10-07,-0.5854842960226203
1999-10-08,1.3949185506483053
1999-10-11,-0.060632250106540386
1999-10-12,-1.6604071754674377
1999-10-13,-2.0936139937466125
1999-10-14,-0.16568822051361565
1999-10-15,-2.8057852273966843
1999-10-18,0.538713880507391
1999-10-19,0.5733010909024561
1999-10-20,2.228626296535219
1999-10-21,-0.451367562121352
1999-10-22,1.4054143556697207
1999-10-25,-0.6161425000672849
1999-10-26,-0.905975507270329
1999-10-27,1.1545215036517842
1999-10-28,3.526615926103771
1999-10-29,1.5263336834820729
1999-11-01,-0.6464058059431399
1999-11-02,-0.4711550692374167
1999-11-03,0.5334904397991336
1999-11-04,0.5690301855242552
1999-11-05,0.5570044117631623
1999-11-08,0.49480963772225994
1999-11-09,-0.8518442796214609
1999-11-10,0.5991395044422809
1999-11-11,0.5824705653723727
1999-11-12,1.0568600185438148
1999-11-15,-0.11962551247231001
1999-11-16,1.8416605629523408
1999-11-17,-0.659121406404306
1999-11-18,1.0087105353614234
1999-11-19,-0.2063203448376183
1999-11-22,-0.07454704641349785
1999-11-23,-1.1471227973596787
1999-11-24,0.8856319674190649
1999-11-26,-0.032458366096599356
1999-11-29,-0.6204937831616575
1999-11-30,-1.3439067636944135
1999-12-01,0.6343058070239271
1999-12-02,0.8098952747953581
1999-12-03,1.7217402861892772
1999-12-06,-0.6956040367790406
1999-12-07,-0.9948439531051401
1999-12-08,-0.375401039961365
1999-12-09,0.3013063783895209
1999-12-10,0.6341872506500312
1999-12-13,-0.12844153657679547
1999-12-14,-0.8514525831263886
1999-12-15,0.7240684793296648
1999-12-16,0.38561929412610496
1999-12-17,0.15858695174797433
1999-12-20,-0.2068966130201355
1999-12-21,1.0817429336496653
1999-12-22,0.18835596424575662
1999-12-23,1.5465146555447173
1999-12-27,-0.08502749899950146
1999-12-28,0.03843648405907896
1999-12-29,0.39789298359811376
1999-12-30,0.06901521236766239
1999-12-31,0.3263999327166811
2000-01-03,-0.9549109409562662
2000-01-04,-3.834466823710192
2000-01-05,0.19221827009932024
2000-01-06,0.09556782380377715
2000-01-07,2.7090399606277016
2000-01-10,1.1189969492607643
2000-01-11,-1.306251187808749
2000-01-12,-0.4386371608555817
2000-01-13,1.2169700820387375
2000-01-14,1.067129947557377
2000-01-18,-0.6832071007084828
2000-01-19,0.05222926949748352
2000-01-20,-0.7095320990255005
2000-01-21,-0.29123191248194846
2000-01-24,-2.7633593560598246
2000-01-25,0.6064800485270139
2000-01-26,-0.4212720919293256
2000-01-27,-0.39384278314827936
2000-01-28,-2.7456829438884944
2000-01-31,2.521756715577772
2000-02-01,1.0627818951052692
2000-02-02,-0.01135572751382874
2000-02-03,1.124813788480794
2000-02-04,-0.04210446621404351
2000-02-07,-0.0091271931068726
2000-02-08,1.2273199125661272
2000-02-09,-2.0815422275925477
2000-02-10,0.3626803763836284
2000-02-11,-2.0969320188484186
2000-02-14,0.2032950292811586
2000-02-15,0.8712684370583146
2000-02-16,-1.025641346416728
2000-02-17,0.04251486169575269
2000-02-18,-3.037618579822088
2000-02-22,0.4516843712955687
2000-02-23,0.6300906485693591
2000-02-24,-0.5335445483388157
2000-02-25,-1.4829040437430607
2000-02-28,1.1017327777389285
2000-02-29,1.362708677888258
2000-03-01,0.9345513523512095
2000-03-02,0.1863462691829465
2000-03-03,1.9837043916186348
2000-03-06,-1.2695426698979717
2000-03-07,-2.5631097447457174
2000-03-08,0.8173349493860282
2000-03-09,2.560180819088953
2000-03-10,-0.4722866881157195
2000-03-13,-0.8207438654118993
2000-03-14,-1.768547078564009
2000-03-15,2.4272516217827
2000-03-16,4.764603795976652
2000-03-17,0.4113900264868686
2000-03-20,-0.5353449476773187
2000-03-21,2.5565853972642882
2000-03-22,0.4531866911216653
2000-03-23,1.7799046228951898
2000-03-24,0.007201034584625177
2000-03-27,-0.23568382097839402
2000-03-28,-1.0584965258471524
2000-03-29,0.05239930295741768
2000-03-30,-1.36557524771862
2000-03-31,0.7164304320642634
2000-04-03,0.4931345151396149
2000-04-04,-0.7463622261031033
2000-04-05,-0.49239562318807995
2000-04-06,0.9392398022658677
2000-04-07,0.9997742243544661
2000-04-10,-0.7841207628970226
2000-04-11,-0.25723482846480294
2000-04-12,-2.2271188504002115
2000-04-13,-1.8171059386760446
2000-04-14,-5.827793657608815
2000-04-17,3.3083593831506164
2000-04-18,2.866340741747142
2000-04-19,-0.9808487834523483
2000-04-20,0.495286636050718
2000-04-24,-0.32624073729321523
2000-04-25,3.32759546383139
2000-04-26,-1.113409116912456
2000-04-27,0.2689993789758871
2000-04-28,-0.8526055774276786
2000-05-01,1.089205360108858
2000-05-02,-1.4956554401498345
2000-05-03,-2.1565565798659314
2000-05-04,-0.3907872301454951
2000-05-05,1.6359641510120593
2000-05-08,-0.5905196017446213
2000-05-09,-0.8447045386667296
2000-05-10,-2.0599916220064074
2000-05-11,1.790246854616906
2000-05-12,0.9340679103643224
2000-05-15,2.209775423784799
2000-05-16,0.9419189554440877
2000-05-17,-1.2441672474676535
2000-05-18,-0.7314606742356844
2000-05-19,-2.105468986517822
2000-05-22,-0.44280039923041414
2000-05-23,-1.9175842820905897
2000-05-24,1.8335248333184229
2000-05-25,-1.252995131412915
2000-05-26,-0.25334413901580977
2000-05-30,3.2241861769178204
2000-05-31,-0.13005554246035
2000-06-01,1.9857865322109536
2000-06-02,1.9636770757677446
2000-06-05,-0.651882873347398
2000-06-06,-0.6670645167138001
