Date,returns,rolling_mean,realised_volatility,ngtv_realised_volatility
1999-04-07,0.6829097950180607,0.12911986325950392,0.5537899317585568,-0.5537899317585568
1999-04-08,1.2879714827004785,0.14694834971244197,1.1410231329880365,-1.1410231329880365
1999-04-09,0.3251533553349395,0.1496484255552071,0.1755049297797324,-0.1755049297797324
1999-04-12,0.7624154843312025,0.15879420255186377,0.6036212817793387,-0.6036212817793387
1999-04-13,-0.6484516731985357,0.1469229396731814,0.7953746128717171,-0.7953746128717171
1999-04-14,-1.583915326140839,0.12183832712515211,1.7057536532659912,-1.7057536532659912
1999-04-15,-0.4207916991559424,0.11408646960685077,0.5348781687627931,-0.5348781687627931
1999-04-16,-0.29103647955919243,0.10838051257634312,0.39941699213553555,-0.39941699213553555
1999-04-19,-2.2380606520090884,0.07579105195710102,2.3138517039661894,-2.3138517039661894
1999-04-20,1.294325174400912,0.09248330020975597,1.201841874191156,-1.201841874191156
1999-04-21,2.2929595681341564,0.12221946599251812,2.170740102141638,-2.170740102141638
1999-04-22,1.6989455352024674,0.1432424802486508,1.5557030549538167,-1.5557030549538167
1999-04-23,-0.14497652950997697,0.13945012485708988,0.2844266543670668,-0.2844266543670668
1999-04-26,0.2351080116760107,0.14069243507551743,0.09441557660049327,-0.09441557660049327
1999-04-27,0.20293593724118875,0.14149042869302605,0.06144550854816269,-0.06144550854816269
1999-04-28,-0.8724695166194563,0.12865549267641235,1.0011250092958686,-1.0011250092958686
1999-04-29,-0.598121103303606,0.11957078522666212,0.7176918885302681,-0.7176918885302681
1999-04-30,-0.5696850867691006,0.11106145347362802,0.6807465402427286,-0.6807465402427286
1999-05-03,1.456728696757481,0.12747202961123597,1.3292566671462451,-1.3292566671462451
1999-05-04,-1.6705672335967425,0.1058089059581278,1.7763761395548703,-1.7763761395548703
1999-05-05,1.149403828828821,0.11823265503992178,1.0311711737888993,-1.0311711737888993
1999-05-06,-1.1326279276298368,0.10351664818498343,1.2361445758148202,-1.2361445758148202
1999-05-07,0.9721820144612314,0.11361740825796306,0.8585646062032684,-0.8585646062032684
1999-05-10,-0.34943873605948195,0.10829492384052117,0.45773365990000314,-0.45773365990000314
1999-05-11,1.1422767619402086,0.12004471745529033,1.0222320444849182,-1.0222320444849182
1999-05-12,0.6189106817474421,0.12564995300913476,0.4932607287383074,-0.4932607287383074
1999-05-13,0.2610013929618793,0.12715385789749856,0.13384753506438074,-0.13384753506438074
1999-05-14,-2.176139161431878,0.10184294559717574,2.277982107029054,-2.277982107029054
1999-05-17,0.1263223903499755,0.10210902651840184,0.02421336383157366,-0.02421336383157366
1999-05-18,-0.4606263612317085,0.09605810837055119,0.5566844696022597,-0.5566844696022597
1999-05-19,0.8182607657472252,0.10374111536392004,0.7145196503833051,-0.7145196503833051
1999-05-20,-0.40171875946406477,0.09842048510257284,0.5001392445666376,-0.5001392445666376
1999-05-21,-0.6378642008813884,0.09075085295690659,0.728615053838295,-0.728615053838295
1999-05-24,-1.7770572060939793,0.07149509977081497,1.8485523058647944,-1.8485523058647944
1999-05-25,-1.7028278109150419,0.053389763947489906,1.7562175748625317,-1.7562175748625317
1999-05-26,1.585174838022274,0.06886234045329581,1.5163124975689783,-1.5163124975689783
1999-05-27,-1.7895992995677346,0.0502777240530855,1.83987702362082,-1.83987702362082
1999-05-28,1.5943321386540754,0.06556539152438244,1.528766747129693,-1.528766747129693
1999-06-01,-0.5822494467803141,0.05921426565865011,0.6414637124389642,-0.6414637124389642
1999-06-02,0.04249911113300975,0.05905198260500312,0.01655287147199337,-0.01655287147199337
1999-06-03,0.365303000785544,0.061996703933662176,0.3033062968518818,-0.3033062968518818
1999-06-04,2.170765051741519,0.08208021200802271,2.0886848397334963,-2.0886848397334963
1999-06-07,0.5098866503483235,0.08611612180368591,0.4237705285446376,-0.4237705285446376
1999-06-08,-1.2881083642341973,0.07327290230800478,1.361381266542202,-1.361381266542202
1999-06-09,0.09944805354444863,0.07351526481945332,0.025932788724995312,-0.025932788724995312
1999-06-10,-1.1997261436056061,0.06183415098069132,1.2615602945862974,-1.2615602945862974
1999-06-11,-0.7046200841631989,0.054866385206655946,0.7594864693698549,-0.7594864693698549
1999-06-14,0.027827293205673342,0.05462278978322367,0.02679549657755033,-0.02679549657755033
1999-06-15,0.5533256568778899,0.05907549395371176,0.49425016292417817,-0.49425016292417817
1999-06-16,2.247994038833201,0.07844645452786654,2.1695475843053345,-2.1695475843053345
1999-06-17,0.7133131709377905,0.08401546081216411,0.6292977101256263,-0.6292977101256263
1999-06-18,0.21941502704234672,0.08519284834460049,0.13422217869774622,-0.13422217869774622
1999-06-21,0.4587318039356081,0.08841301175486779,0.37031879218074026,-0.37031879218074026
1999-06-22,-0.9725719051149051,0.07934476460213469,1.05191666971704,-1.05191666971704
1999-06-23,-0.21109276203292726,0.07688342963065112,0.28797619166357835,-0.28797619166357835
1999-06-24,-1.2962679275652866,0.06534434259539112,1.3616122701606779,-1.3616122701606779
1999-06-25,-0.03571797638221019,0.06450215660391112,0.10022013298612131,-0.10022013298612131
1999-06-28,1.2194780151073115,0.07404741163286485,1.1454306034744466,-1.1454306034744466
1999-06-29,1.5097438962210274,0.08581541560489896,1.4239284806161285,-1.4239284806161285
1999-06-30,1.5731259588465552,0.09790737124100998,1.4752185876055453,-1.4752185876055453
1999-07-01,0.6010009568219399,0.10196457757634007,0.4990363792455998,-0.4990363792455998
1999-07-02,0.742962163259997,0.10709255826180933,0.6358696049981877,-0.6358696049981877
1999-07-06,-0.222824288366974,0.10447417059015231,0.3272984589571263,-0.3272984589571263
1999-07-07,0.5575879627034652,0.1080419957249028,0.4495459669785624,-0.4495459669785624
1999-07-08,-0.1031579825680029,0.10639199589448949,0.2095499784624924,-0.2095499784624924
1999-07-09,0.6353885285946159,0.11049274420999435,0.5248957843846216,-0.5248957843846216
1999-07-12,-0.2978773240989385,0.10735143599223332,0.4052287600911718,-0.4052287600911718
1999-07-13,-0.3959629115167673,0.10350934173643941,0.49947225325320677,-0.49947225325320677
1999-07-14,0.33080633807114346,0.10523128867836899,0.22557504939277445,-0.22557504939277445
1999-07-15,0.8189240678653897,0.11059739980007592,0.7083266680653139,-0.7083266680653139
1999-07-16,0.6498229333076422,0.11462147094565477,0.5352014623619874,-0.5352014623619874
1999-07-19,-0.7844771403953787,0.10796148123201747,0.8924386216273962,-0.8924386216273962
1999-07-20,-2.1702871792797285,0.09120965284590171,2.2614968321256304,-2.2614968321256304
1999-07-21,0.15903442292994896,0.0917047241603838,0.06732969876956515,-0.06732969876956515
1999-07-22,-1.3282244837555912,0.08141538207403615,1.4096398658296274,-1.4096398658296274
1999-07-23,-0.2961145422656686,0.0786993394528872,0.3748138817185558,-0.3748138817185558
1999-07-26,-0.676517119338016,0.07330493617580933,0.7498220555138253,-0.7498220555138253
1999-07-27,1.1188902985777238,0.08072043519993637,1.0381698633777874,-1.0381698633777874
1999-07-28,0.18784729417011814,0.08147484969972639,0.10637244447039175,-0.10637244447039175
1999-07-29,-1.7848245621533754,0.06842380486159282,1.8532483670149682,-1.8532483670149682
1999-07-30,-0.9179554323015093,0.06157394904796016,0.9795293813494695,-0.9795293813494695
1999-08-02,-0.05041859945070781,0.060801586644521066,0.11122018609522888,-0.11122018609522888
1999-08-03,-0.442001037869022,0.05735773305196256,0.4993587709209846,-0.4993587709209846
1999-08-04,-1.2744178033107678,0.04829803552568548,1.3227158388364533,-1.3227158388364533
1999-08-05,0.6419836579617977,0.052309424866470014,0.5896742330953276,-0.5896742330953276
1999-08-06,-1.0215285259605356,0.04510245875353709,1.0666309847140727,-1.0666309847140727
1999-08-09,-0.19149496845449754,0.0435251425721502,0.23502011102664774,-0.23502011102664774
1999-08-10,-1.2613649546872496,0.03488348629890914,1.2962484409861588,-1.2962484409861588
1999-08-11,1.5997751836714702,0.045178826413202304,1.554596357258268,-1.554596357258268
1999-08-12,-0.2895716239453172,0.04299091497295054,0.33256253891826776,-0.33256253891826776
1999-08-13,2.2739892791985294,0.0574779173380517,2.2165113618604777,-2.2165113618604777
1999-08-16,0.23273423372525137,0.05860860325022718,0.1741256304750242,-0.1741256304750242
1999-08-17,1.006185426389461,0.06468281365496586,0.9415026127344951,-0.9415026127344951
1999-08-18,-0.8421666850422116,0.05890670219829594,0.9010733872405076,-0.9010733872405076
1999-08-19,-0.6940068002132538,0.05414142686657727,0.7481482270798311,-0.7481482270798311
1999-08-20,0.9836897630274066,0.05998764281727431,0.9237021202101323,-0.9237021202101323
1999-08-23,1.7664080221576395,0.0706527701881516,1.6957552519694878,-1.6957552519694878
1999-08-24,0.24113960020661906,0.07171169459820419,0.16942790560841486,-0.16942790560841486
1999-08-25,1.3414036670333696,0.07954929936632249,1.261854367667047,-1.261854367667047
1999-08-26,-1.4314786213334374,0.07027918942337918,1.5017578107568166,-1.5017578107568166
1999-08-27,-1.0088024242934868,0.06369942348608121,1.072501847779568,-1.072501847779568
1999-08-30,-1.7986011437085891,0.05241275338187109,1.8510138970904602,-1.8510138970904602
1999-08-31,-0.27265343011957377,0.05045452336077806,0.3231079534803518,-0.3231079534803518
1999-09-01,0.8073183121539484,0.05498664185654554,0.7523316702974029,-0.7523316702974029
1999-09-02,-0.8985223530845188,0.04931099307713445,0.9478333461616533,-0.9478333461616533
1999-09-03,2.8905857308024308,0.06612326963172199,2.8244624611707088,-2.8244624611707088
1999-09-07,-0.5002828571238904,0.06279146888610075,0.5630743260099912,-0.5630743260099912
1999-09-08,-0.4665057742669343,0.05969616337058592,0.5262019376375202,-0.5262019376375202
1999-09-09,0.26113230943929366,0.06086730375470631,0.20026500568458735,-0.20026500568458735
1999-09-10,0.2968107608064541,0.06223113876656613,0.23457962203988794,-0.23457962203988794
1999-09-13,-0.557094891510268,0.05867179376497513,0.6157666852752431,-0.6157666852752431
1999-09-14,-0.5832743834923937,0.05500352989493302,0.6382779133873268,-0.6382779133873268
1999-09-15,-1.370964945133446,0.04690143628681723,1.4178663814202632,-1.4178663814202632
1999-09-16,0.03869655691874918,0.04685508103615018,0.008158524117400999,-0.008158524117400999
1999-09-17,1.284817688320139,0.053809927144487193,1.2310077611756518,-1.2310077611756518
1999-09-20,0.008235985411042535,0.05355532411804337,0.045319338707000834,-0.045319338707000834
1999-09-21,-2.0928075290772785,0.041631086044736025,2.1344386151220145,-2.1344386151220145
1999-09-22,0.22408220518790323,0.04263910327757121,0.18144310191033203,-0.18144310191033203
1999-09-23,-2.2968138946149685,0.02978496592651329,2.326598860541482,-2.326598860541482
1999-09-24,-0.23820877055076295,0.02832051927909648,0.2665292898298594,-0.2665292898298594
1999-09-27,0.4658102703913869,0.030698180969924146,0.43511208942146273,-0.43511208942146273
1999-09-28,-0.0865034908917428,0.030064658419320545,0.11656814931106335,-0.11656814931106335
1999-09-29,-1.0786114902916588,0.02410403396388517,1.102715524255544,-1.102715524255544
1999-09-30,1.1305822478085314,0.030021029759845847,1.1005612180486857,-1.1005612180486857
1999-10-01,0.007803634729852682,0.029902852126707583,0.0220992173968549,-0.0220992173968549
1999-10-04,1.6986082114905043,0.03873198101223032,1.659876230478274,-1.659876230478274
1999-10-05,-0.2491185083388303,0.03721697843669842,0.2863354867755287,-0.2863354867755287
1999-10-06,1.848084561689034,0.046697960547967196,1.8013866011410669,-1.8013866011410669
1999-10-07,-0.5854842960226203,0.043405344628328714,0.628889640650949,-0.628889640650949
1999-10-08,1.3949185506483053,0.05040800372687782,1.3445105469214274,-1.3445105469214274
1999-10-11,-0.060632250106540386,0.049835631284437513,0.1104678813909779,-0.1104678813909779
1999-10-12,-1.6604071754674377,0.04106515535237662,1.7014723308198143,-1.7014723308198143
1999-10-13,-2.0936139937466125,0.03017393520391239,2.123787928950525,-2.123787928950525
1999-10-14,-0.16568822051361565,0.029179711063214278,0.1948679315768299,-0.1948679315768299
1999-10-15,-2.8057852273966843,0.014861706323517819,2.820646933720202,-2.820646933720202
1999-10-18,0.538713880507391,0.01749412930936643,0.5212197511980246,-0.5212197511980246
1999-10-19,0.5733010909024561,0.02027316411733188,0.5530279267851241,-0.5530279267851241
1999-10-20,2.228626296535219,0.031259995621898476,2.19736630091332,-2.19736630091332
1999-10-21,-0.451367562121352,0.02887075028653585,0.48023831240788784,-0.48023831240788784
1999-10-22,1.4054143556697207,0.03565175326871903,1.3697626024010017,-1.3697626024010017
1999-10-25,-0.6161425000672849,0.032456683399424896,0.6485991834667097,-0.6485991834667097
1999-10-26,-0.905975507270329,0.0278789653961578,0.9338544726664868,-0.9338544726664868
1999-10-27,1.1545215036517842,0.03334810393137929,1.121173399720405,-1.121173399720405
1999-10-28,3.526615926103771,0.05022379389356476,3.4763921322102065,-3.4763921322102065
1999-10-29,1.5263336834820729,0.05732047605504797,1.469013207427025,-1.469013207427025
1999-11-01,-0.6464058059431399,0.05395336465792745,0.7003591706010673,-0.7003591706010673
1999-11-02,-0.4711550692374167,0.05145284830604486,0.5226079175434616,-0.5226079175434616
1999-11-03,0.5334904397991336,0.053737386654353334,0.47975305314478023,-0.47975305314478023
1999-11-04,0.5690301855242552,0.05616801306411702,0.5128621724601382,-0.5128621724601382
1999-11-05,0.5570044117631623,0.05851935765894822,0.49848505410421406,-0.49848505410421406
1999-11-08,0.49480963772225994,0.06055809728541229,0.43425154043684766,-0.43425154043684766
1999-11-09,-0.8518442796214609,0.056314365299798934,0.9081586449212599,-0.9081586449212599
1999-11-10,0.5991395044422809,0.0588274446476808,0.5403120597946002,-0.5403120597946002
1999-11-11,0.5824705653723727,0.061240546586504255,0.5212300187858685,-0.5212300187858685
1999-11-12,1.0568600185438148,0.06580760838447357,0.9910524101593413,-0.9910524101593413
1999-11-15,-0.11962551247231001,0.06496088180521885,0.18458639427752888,-0.18458639427752888
1999-11-16,1.8416605629523408,0.07303678944679669,1.7686237735055441,-1.7686237735055441
1999-11-17,-0.659121406404306,0.06972385643389577,0.7288452628382018,-0.7288452628382018
1999-11-18,1.0087105353614234,0.07395352615879454,0.9347570092026288,-0.9347570092026288
1999-11-19,-0.2063203448376183,0.07269669265656847,0.27901703749418677,-0.27901703749418677
1999-11-22,-0.07454704641349785,0.07203935453571995,0.14658640094921782,-0.14658640094921782
1999-11-23,-1.1471227973596787,0.06662085608285152,1.2137436534425303,-1.2137436534425303
1999-11-24,0.8856319674190649,0.07024479905336574,0.8153871683656991,-0.8153871683656991
1999-11-26,-0.032458366096599356,0.06979236220248485,0.1022507282990842,-0.1022507282990842
1999-11-29,-0.6204937831616575,0.06676479138948421,0.6872585745511417,-0.6872585745511417
1999-11-30,-1.3439067636944135,0.06060465359435802,1.4045114172887716,-1.4045114172887716
1999-12-01,0.6343058070239271,0.06309900643535615,0.571206800588571,-0.571206800588571
1999-12-02,0.8098952747953581,0.06633189071397087,0.7435633840813872,-0.7435633840813872
1999-12-03,1.7217402861892772,0.07346727172895065,1.6482730144603266,-1.6482730144603266
1999-12-06,-0.6956040367790406,0.07016653649930261,0.7657705732783432,-0.7657705732783432
1999-12-07,-0.9948439531051401,0.06561520962065115,1.0604591627257913,-1.0604591627257913
1999-12-08,-0.375401039961365,0.06373854472881278,0.4391395846901778,-0.4391395846901778
1999-12-09,0.3013063783895209,0.06474518809178188,0.23656119029773903,-0.23656119029773903
1999-12-10,0.6341872506500312,0.06714789721650023,0.567039353433531,-0.567039353433531
1999-12-13,-0.12844153657679547,0.06632609287283092,0.1947676294496264,-0.1947676294496264
1999-12-14,-0.8514525831263886,0.062486014730574774,0.9139385978569634,-0.9139385978569634
1999-12-15,0.7240684793296648,0.06524260833307098,0.6588258709965938,-0.6588258709965938
1999-12-16,0.38561929412610496,0.06657197217453587,0.3190473219515691,-0.3190473219515691
1999-12-17,0.15858695174797433,0.06695219936285586,0.09163475238511846,-0.09163475238511846
1999-12-20,-0.2068966130201355,0.06582524951765836,0.27272186253779385,-0.27272186253779385
1999-12-21,1.0817429336496653,0.06998884658377315,1.011754087065892,-1.011754087065892
1999-12-22,0.18835596424575662,0.07047197767627103,0.1178839865694856,-0.1178839865694856
1999-12-23,1.5465146555447173,0.07647215116354114,1.4700425043811762,-1.4700425043811762
1999-12-27,-0.08502749899950146,0.07581830642603894,0.1608458054255404,-0.1608458054255404
1999-12-28,0.03843648405907896,0.07566757327133346,0.0372310892122545,-0.0372310892122545
1999-12-29,0.39789298359811376,0.07696165122445306,0.32093133237366067,-0.32093133237366067
1999-12-30,0.06901521236766239,0.0769298654690259,0.007914653101363509,-0.007914653101363509
1999-12-31,0.3263999327166811,0.07792377011941495,0.24847616259726615,-0.24847616259726615
2000-01-03,-0.9549109409562662,0.07382521967863843,1.0287361606349046,-1.0287361606349046
2000-01-04,-3.834466823710192,0.05837742504073793,3.89284424875093,-3.89284424875093
2000-01-05,0.19221827009932024,0.05890435750159849,0.13331391259772174,-0.13331391259772174
2000-01-06,0.09556782380377715,0.059048135800822715,0.03651968800295444,-0.03651968800295444
2000-01-07,2.7090399606277016,0.06939966636655272,2.6396402942611488,-2.6396402942611488
2000-01-10,1.1189969492607643,0.07348370248676366,1.0455132467740007,-1.0455132467740007
2000-01-11,-1.306251187808749,0.06813589283445547,1.3743870806432046,-1.3743870806432046
2000-01-12,-0.4386371608555817,0.06617924011750552,0.5048164009730872,-0.5048164009730872
2000-01-13,1.2169700820387375,0.07060535874027948,1.146364723298458,-1.146364723298458
2000-01-14,1.067129947557377,0.07442346061314192,0.992706486944235,-0.992706486944235
2000-01-18,-0.6832071007084828,0.07153174091344107,0.7547388416219238,-0.7547388416219238
2000-01-19,0.05222926949748352,0.07145834748600396,0.019229077988520443,-0.019229077988520443
2000-01-20,-0.7095320990255005,0.06850005034012706,0.7780321493656276,-0.7780321493656276
2000-01-21,-0.29123191248194846,0.06714257123513809,0.3583744837170866,-0.3583744837170866
2000-01-24,-2.7633593560598246,0.05650158654605929,2.819860942605884,-2.819860942605884
2000-01-25,0.6064800485270139,0.05856143097295424,0.5479186175540596,-0.5479186175540596
2000-01-26,-0.4212720919293256,0.05677100738003529,0.47804309930936084,-0.47804309930936084
2000-01-27,-0.39384278314827936,0.0550958631773278,0.44893864632560715,-0.44893864632560715
2000-01-28,-2.7456829438884944,0.044722608336343284,2.7904055522248377,-2.7904055522248377
2000-01-31,2.521756715577772,0.05386295559553674,2.4678937599822355,-2.4678937599822355
2000-02-01,1.0627818951052692,0.057572216402557816,1.0052096787027114,-1.0052096787027114
2000-02-02,-0.01135572751382874,0.057319733091508784,0.06867546060533752,-0.06867546060533752
2000-02-03,1.124813788480794,0.061215696797309094,1.063598091683485,-1.063598091683485
2000-02-04,-0.04210446621404351,0.06083998711363144,0.10294445332767496,-0.10294445332767496
2000-02-07,-0.0091271931068726,0.06058648283747021,0.0697136759443428,-0.0697136759443428
2000-02-08,1.2273199125661272,0.06479851687981193,1.1625213956863152,-1.1625213956863152
2000-02-09,-2.0815422275925477,0.0570778667198394,2.138620094312387,-2.138620094312387
2000-02-10,0.3626803763836284,0.05817321621684223,0.30450716016678614,-0.30450716016678614
2000-02-11,-2.0969320188484186,0.05047641180589487,2.1474084306543135,-2.1474084306543135
2000-02-14,0.2032950292811586,0.051020250302248125,0.15227477897891048,-0.15227477897891048
2000-02-15,0.8712684370583146,0.05392893181556751,0.8173395052427471,-0.8173395052427471
2000-02-16,-1.025641346416728,0.050114195850082366,1.0757555422668104,-1.0757555422668104
2000-02-17,0.04251486169575269,0.050087437631229095,0.007572575935476403,-0.007572575935476403
2000-02-18,-3.037618579822088,0.03925338142963851,3.0768719612517264,-3.0768719612517264
2000-02-22,0.4516843712955687,0.040695447827771125,0.4109889234677976,-0.4109889234677976
2000-02-23,0.6300906485693591,0.042749089642201754,0.5873415589271573,-0.5873415589271573
2000-02-24,-0.5335445483388157,0.04074807006587877,0.5742926184046945,-0.5742926184046945
2000-02-25,-1.4829040437430607,0.03547591742294127,1.518379961166002,-1.518379961166002
2000-02-28,1.1017327777389285,0.03915266521713433,1.0625801125217942,-1.0625801125217942
2000-02-29,1.362708677888258,0.04370096766617599,1.319007710222082,-1.319007710222082
2000-03-01,0.9345513523512095,0.046751825147974053,0.8877995272032354,-0.8877995272032354
2000-03-02,0.1863462691829465,0.04722825669758146,0.13911801248536504,-0.13911801248536504
2000-03-03,1.9837043916186348,0.0538149102177211,1.9298894814009138,-1.9298894814009138
2000-03-06,-1.2695426698979717,0.04932895231902384,1.3188716222169956,-1.3188716222169956
2000-03-07,-2.5631097447457174,0.04050314591002133,2.6036128906557385,-2.6036128906557385
2000-03-08,0.8173349493860282,0.04311874120792034,0.7742162081781079,-0.7742162081781079
2000-03-09,2.560180819088953,0.05156525824778958,2.5086155608411635,-2.5086155608411635
2000-03-10,-0.4722866881157195,0.049813245049249416,0.5220999331649689,-0.5220999331649689
2000-03-13,-0.8207438654118993,0.04691138801437892,0.8676552534262781,-0.8676552534262781
2000-03-14,-1.768547078564009,0.04087996453737431,1.8094270431013832,-1.8094270431013832
2000-03-15,2.4272516217827,0.048781857442160154,2.3784697643405397,-2.3784697643405397
2000-03-16,4.764603795976652,0.0643456262162014,4.700258169760451,-4.700258169760451
2000-03-17,0.4113900264868686,0.06548721963814437,0.34590280684872426,-0.34590280684872426
2000-03-20,-0.5353449476773187,0.06351727810596253,0.5988622257832812,-0.5988622257832812
2000-03-21,2.5565853972642882,0.07166455954112046,2.484920837723168,-2.484920837723168
2000-03-22,0.4531866911216653,0.07290730264073135,0.38027938848093396,-0.38027938848093396
2000-03-23,1.7799046228951898,0.0784495017324666,1.7014551211627231,-1.7014551211627231
2000-03-24,0.007201034584625177,0.07821892416888135,0.07101788958425617,-0.07101788958425617
2000-03-27,-0.23568382097839402,0.07720633466840628,0.3128901556468003,-0.3128901556468003
2000-03-28,-1.0584965258471524,0.07355455698186107,1.1320510828290133,-1.1320510828290133
2000-03-29,0.05239930295741768,0.07348675168050067,0.02108744872308299,-0.02108744872308299
2000-03-30,-1.36557524771862,0.06888910950989646,1.4344643572285165,-1.4344643572285165
2000-03-31,0.7164304320642634,0.07095134302121608,0.6454790890430473,-0.6454790890430473
2000-04-03,0.4931345151396149,0.0722916070596872,0.42084290807992775,-0.42084290807992775
2000-04-04,-0.7463622261031033,0.06970093037246318,0.8160631564755665,-0.8160631564755665
